88075004 LA-BRESSE_NEIGE_LISPACH_ 1 b'2199-12-31' 920 920 0
88196011 GERARDMER_NEIGE_BAS 1 b'2199-12-31' 950 948 -2
88531400 HOHNECK-S- 2 b'2199-12-31' 1218 1218 0
90065400 LEPUIX-S- 2 b'2199-12-31' 1187 1191 4
99130015 JUCLAR-EDFNIVO 8 b'2199-12-31' 2235 2260 25
99130401 Pas-de-la-Case-(Piste) 1 b'2199-12-31' 2135 2124 -11
99130402 PAS-DE-LA-CASE--S- 2 b'2199-12-31' 2360 2349 -11
99130403 Pal 1 b'2199-12-31' 1898 1880 -18
99130404 Pal--S- 2 b'2199-12-31' 2307 2307 0
99130405 Arcalis-Nord 1 b'2199-12-31' 2055 2034 -21
99130406 Arcalis-Nord--S- 2 b'2199-12-31' 2105 2100 -5
99130408 Arinsal 1 b'2199-12-31' 1943 1922 -21
99130409 Arinsal--S- 2 b'2199-12-31' 2436 2442 6
99130410 Soldeu 1 b'2007-12-31' 1920 2096 176 "Warning diff altitude mnt/poste >100m"
99130411 Soldeu--S- 2 b'2199-12-31' 2448 2448 0
99130412 Grau-Roig 1 b'2199-12-31' 2152 2137 -15
99130413 Grau-Roig--S- 2 b'2199-12-31' 2330 2337 7
99130414 Andorre 3 b'1988-02-13' 2200 1980 -220 "Warning diff altitude mnt/poste >100m"
99130415 Arinsal-Aspres--S- 2 b'2199-12-31' 2400 1772 -628 "Warning diff altitude mnt/poste >100m"
99130416 Grau-Roig-Cubil--S- 2 b'2199-12-31' 2341 2337 -4
99130421 SOLDEU_EL-TARTER 1 b'2199-12-31' 2460 2448 -12
99130422 LA-RABASSA 1 b'2199-12-31' 2035 2032 -3
99130423 LA-RABASSA-S- 2 b'2199-12-31' 2145 2146 1
99130424 OCCASIONNEL-CABANA-SORDA 2 b'2199-12-31' 2301 2289 -12
99130425 OCCASIONNEL-SORTENY 2 b'2199-12-31' 2279 2290 11
99130426 OCCASIONNEL-ILLA 2 b'2199-12-31' 2505 2506 1
99130427 OCCASIONNEL-COLL-D-ORDIN 2 b'2199-12-31' 1898 1901 3
99130428 OCCASIONNEL-PERAFITA 2 b'2199-12-31' 2411 2407 -4
99130429 OCCASIONNEL-AIXAS 2 b'2199-12-31' 1559 1554 -5
204010221 BARDONECCHIA_PIAN_DEL_SO 8 b'2199-12-31' 1585 1585 0
204010222 PRERICHARD 8 b'2199-12-31' 1353 1369 16
204010223 ROCHEMOLLES 8 b'2199-12-31' 1975 1989 14
204011751 CHATEAU_BEAULARD 8 b'2199-12-31' 1800 1810 10
204012911 BARCENISIO 8 b'2199-12-31' 1525 1530 5
204040011 ACCEGLIO 8 b'2199-12-31' 1610 1614 4
204040681 CHIUSA_PESIO 8 b'2199-12-31' 935 930 -5
204041101 LIMONE_PANCANI 8 b'2199-12-31' 1875 1849 -26
204042331 VALDIERI 8 b'2199-12-31' 1390 1439 49
204070411 LA_THUILE-VILLARET 8 b'2199-12-31' 1488 1511 23
